Mean,Std,Skewness,Kurtosis,Energy,Entropy,Label
7.315134164130482,0.9435624825899428,0.08511827217595563,1.5545874761114735,14261026.291130109,12.465633379075612,1
8.040676552459756,1.0239805765044347,0.35516854948523735,1.4314431051825842,17223127.044544123,12.46594978561813,1
8.411881240310992,0.964288254262613,0.25737743926870804,1.513330142096657,18792997.935750794,12.467460928595669,1
8.093074204044287,1.0485103152299964,0.23053686937254317,1.1599564619926577,17458062.67601669,12.46562460944382,1
7.458523007350944,1.1125501649528775,0.24816207036458368,0.8131513629519187,14907430.22602684,12.462885910377791,1
8.133276630481582,1.0722884010487732,0.26370781432511814,0.9060691774267999,17642288.883423395,12.465343810332014,1
7.93895365227148,1.0029034548371705,0.24769476862391415,1.4567081858473356,16785814.43661372,12.466040759393652,1
8.41820583284215,0.9836497699587877,0.09621918641214926,1.053678935131038,18830788.215187076,12.46716577318737,1
7.379674819030652,1.054498682226062,0.2884823138243131,1.135997364588592,14567753.097006703,12.46382041224491,1
7.663368113659742,1.0779899175164862,0.31328862177556827,1.053585718679468,15699613.609551217,12.464151991940259,1
7.882202650231591,0.9983168751409548,0.2858972874367042,1.4086809231741881,16548037.971806552,12.466014652984049,1
7.77378470538443,1.0878165128656463,0.2700423966712672,1.0160982112302213,16152021.80434022,12.464237635629246,1
8.127852653007405,1.0817775172771051,0.36251045149761746,1.325766209240899,17624526.053935863,12.465206908117679,1
7.706351200822594,1.0640244169083255,0.3355600563173619,1.3400593449363631,15864954.03856938,12.464519845921894,1
7.5555564882265305,1.1086168481852763,0.32736190432399875,1.0083156047651896,15287049.29965337,12.463286704107327,1
8.105689229660454,1.011938126428081,0.2485946116453188,1.3589781393693618,17491877.340001665,12.466231899756542,1
8.102732300841472,1.0591659195605152,0.26872166376096085,1.183595324250426,17504954.793134186,12.465486961927459,1
7.963084066914748,1.0611687593569932,0.3247494330969643,1.1344018402385423,16917931.489384666,12.46517471008648,1
8.432085263199486,0.9946284891965467,0.18696910700090744,1.1461308745815044,18897789.968026802,12.467058165458651,1
8.048146727954679,1.0165947348615085,0.2106582865007893,1.1710190397566995,17250682.30253235,12.466035583374317,1
7.7067901452707215,0.9957962250645943,0.18227056817831183,1.3109808699359897,15829886.426177809,12.465648930397599,1
8.003293377987136,0.9964801989292396,0.33527086794242184,1.6435343649633687,17051334.130005654,12.466296455555751,1
7.858541704364192,1.0418135679500267,0.2906757663163007,1.3036630125518656,16473667.201819226,12.465248632126832,1
7.974069051679716,1.070602634063346,0.24574991307518324,0.925825574863882,16969096.82042985,12.465011736766405,1
8.406857094779921,0.976937493843181,0.11162098894569611,1.1000567808029649,18777283.77672253,12.467244330551441,1
8.314634161655365,0.9735199005442424,0.26744682864430075,1.5845661490572924,18371282.793639995,12.46717717567823,1
8.419667845395425,0.9875980048982775,0.05136375321675972,0.8731742708855776,18839281.715397198,12.467101365389423,1
8.007141048149146,0.9810751350473809,0.1695516506614783,1.587760958035111,17059496.902148295,12.466490625295592,1
8.164117937775329,0.9950586729453206,0.3194610723073799,1.441029783695483,17732197.01444015,12.466619888416428,1
8.251390681703072,1.0133325313013979,0.2523373440480217,1.315182964935838,18117372.41218973,12.466487506402657,1
7.6601259496002045,1.0001369805251847,0.19996702399285154,1.1177784870767091,15644178.13212103,12.465481614147247,1
7.899635729685762,1.0564646812800875,0.1890040902643107,0.8826425178916146,16651481.85071325,12.465060394211037,1
8.443157848515527,0.9899642814036206,0.19098655845798684,1.1096195458162033,18944345.698049534,12.46714418031847,1
7.968423131167691,1.0747033655124676,0.3239199215781904,1.2548532227700813,16947807.393198144,12.464954386767067,1
8.465282573995857,0.9788639094190762,0.004910127149269772,0.8245322739676944,19036683.26845937,12.467287230057376,1
8.492810781756571,0.9722862487790229,0.07709478048076206,1.1513684457653302,19155694.524638277,12.467436461687429,1
8.210554203668586,0.867892326939272,-0.019806620218807573,1.7426085931093258,17869422.571694314,12.468389211654522,1
8.244706569163185,1.0138472586504668,0.2675702390015923,1.2913646341904172,18088741.48343988,12.466473016769038,1
7.934678770435436,1.0905342259385444,0.36060692872622935,1.2008412385542435,16816116.095501527,12.46462130961541,1
8.169963353068082,1.002217732489636,0.3622162687044936,1.7040790869929445,17760974.687120166,12.466532323044147,1
8.37759783914985,1.0767156920211796,0.36355833793374814,1.1055385400525042,18702260.564386874,12.465809871498463,1
7.722410854482817,1.041613775288936,0.3871023113318393,1.440840795284342,15917537.994291466,12.464975482288393,1
7.641524980483571,1.0032524809631198,0.09686991556104267,1.0153395286612108,15571201.443211012,,1
7.701895014203813,1.106866369690485,0.3563914636565455,1.157429965492061,15871335.45714007,12.463736484489543,1
8.276894845843989,1.054229198709131,0.29197143775550094,1.1267693162813872,18250042.570852194,12.46593121226014,1
7.514612935006919,1.058725499049918,0.28035567497693703,1.27479876583969,15096953.502515014,12.46409960674989,1
7.569172123125853,1.0010248386415743,0.21746324713186954,1.2674061623860826,15281531.743655143,12.465260959617044,1
8.373089334994448,0.9731609195451527,0.30808342410134715,1.442488046046864,18626816.81910242,12.467291483447072,1
7.870032591264841,1.1169953787704727,0.2928512477598851,0.9263396161155977,16563592.669106109,,1
8.040226490407836,1.0702780598603716,0.29497418863836344,1.1415203364429303,17246646.99747681,12.465180832540318,1
8.209716657783526,0.9842274969183823,0.1629417263085539,1.3567977673472935,17922300.67189279,12.466815714876246,1
7.296242900432313,1.2613246140606487,0.5698210536184188,1.2158748068028231,14372333.222400932,12.459292579591693,1
8.52840181025624,1.0274026778237617,0.2863295883229705,0.9561616422591768,19343394.393183056,12.466789145167931,1
7.681453589982264,1.0750033286463467,0.31492758880845245,1.0743346252086985,15770677.781896144,12.464254064730653,1
7.163567617051373,1.2120652986996314,0.4693174483785913,1.221726026513549,13837481.618277373,12.459826826451652,1
8.23798864619921,1.0431288425515783,0.18714315879999657,0.9938025964958244,18075503.74663163,12.465991978970617,1
8.57689099660017,1.0298112710736564,0.2081586522078011,0.9324560471685817,19562121.244597655,12.46681461990901,1
8.231692096292168,1.0410015769399574,0.17268208599812834,1.0447241600924277,18047156.6306772,12.466006145216127,1
7.780967897717831,1.090745685328135,0.42080015674401705,1.303245574454663,16182984.72375973,12.464266428191294,1
8.357839586982827,0.9556303738837932,0.15924920275878346,1.5213982352510733,18551068.943509493,12.467469298441745,1
7.65026567002826,0.9927329917894274,0.12484738192238154,1.1179346889440778,15600735.647170594,12.465557195286248,1
7.783821885151606,1.072229902447148,0.42309458736494643,1.1627565207390553,16184130.955763234,12.464607467401299,1
8.34640076366191,1.0198514593069001,0.19610247187560287,0.8932036840055737,18534236.869546887,12.466552349557384,1
7.9220307553625595,1.0288217661680812,0.30837269197112455,1.2715734436862292,16729255.579602517,12.465610906719043,1
7.801874851676396,1.0826724810764785,0.30277203981231027,1.0626236672242824,16263788.862505192,,1
7.4669393723474915,1.0834554624948796,0.14990898603219,0.5276934971579172,14923611.328878509,12.463445505658093,1
7.749145784523207,1.068854369740294,0.2612905333529932,1.081388828206479,16041039.640266465,12.464510619812831,1
7.830614932423738,1.0638864944698274,0.28580465653442433,1.204025461744945,16370993.644965181,12.464804545192084,1
8.11039685776262,1.065241738574662,0.3398128073345676,1.2474928039853568,17540914.125735812,12.465431679157536,1
7.426013365067131,1.0641485785844809,0.14874237411670693,0.8381366079982597,14752962.758694408,12.463698282682435,1
8.035528914900892,0.9794345995229343,0.11475745842367818,1.1551580056471202,17178038.65262023,12.466559637697788,1
8.04319739017825,0.9887603224734712,0.15914628247313461,1.199899426684623,17215172.439616527,12.46644337826197,1
7.784522063618783,1.0670706458959889,0.2805092961292918,1.180350346871748,16184095.151829949,12.464635922919742,1
8.505331478249106,0.9409557517522034,0.10065022603011951,1.3084275473170672,19195772.60861702,12.467879225735354,1
7.64306881109396,1.0822886327253145,0.39755406668987586,1.3747634246791858,15620597.22867177,12.46405280752245,1
8.157032627779904,1.0472662061870026,0.3035269616065018,1.2785749276559795,17729833.61137207,12.46580173307193,1
8.248695840838698,1.1027840109230633,0.3786841796837632,1.160833842718322,18155337.324800808,12.465138065656348,1
7.6744064518323905,1.0614438828929995,0.13994499213735728,0.6331744072271182,15734715.843728524,12.464413953717626,1
7.949783220238576,0.9731037942640438,0.25247349777486705,1.4764672893221205,16815484.893448867,12.466533220102846,1
7.688614383186166,1.0642040138217175,0.3802643801877024,1.4452828646612197,15793473.79915887,12.46448983180091,1
7.896387818875562,1.1184829332485708,0.3796061027920851,1.0799566014505286,16673392.468441088,12.464048140513059,1
8.337677888642707,0.9548956726400915,0.1861946272021008,1.5259088661831592,18462460.692499872,12.467454932126081,1
7.579037541527781,1.1237491655683067,0.3932458902982597,1.186977567999441,15389064.49326976,12.463091465819458,1
7.9160163076862515,1.0250881272106718,0.23769274828303874,1.2192554856459932,16702274.234509666,12.46563437007794,1
7.653843898239675,1.0939924556045797,0.24218009840084587,0.9691754496450411,15670482.281834861,12.463795691800605,1
8.716414125244944,0.9275711743023276,0.07702304149215274,1.306358138997715,20142165.455317546,12.468337497341714,1
8.415779193852472,0.9860032814074065,0.11237715328760758,1.0377610182863561,18821294.826619226,12.467133077970603,1
8.23241273918053,1.0161728324104677,0.32469495493508693,1.2829618660425464,18036877.35683999,12.46643376463754,1
8.209508682754185,0.996010956675801,0.20659703903415585,1.2765330466792726,17927522.389336936,12.466656435445385,1
8.042446740398464,1.0677932938670822,0.32883471070600095,1.191753223471455,17254614.850751277,12.465239684820142,1
7.283602652184863,1.038121301621139,0.1452886768740244,0.9573980996789433,14189478.13226419,12.463803391066374,1
8.204893004628325,1.0259610144235516,0.312929185129801,1.3308549330042432,17923536.3803669,12.466229660193132,1
7.909403062138877,1.0646005416534614,0.37067445683543987,1.4002651863287392,16696483.803997334,12.465007251081026,1
7.822098257871252,1.1310982075584173,0.39385973329354473,1.0529060260453864,16374721.232485577,12.463632823324662,1
8.252041526667444,0.9881789951255395,0.1326314898721897,1.1085539847383128,18106990.48301398,12.466828047654236,1
7.776071917430676,1.0764304418337602,0.4063044760893374,1.2779198327393955,16154885.347386442,12.464504150521657,1
8.357920278818057,0.9905787233102072,0.18821586923537492,1.276837380726401,18569252.724841643,12.466989922550972,1
7.42218597267984,1.0592377754803146,0.16139928032671358,0.8559247818389668,14735331.630265092,,1
8.034533337776649,1.0239732852822183,0.3844529146732904,1.3885770556152481,17197235.501745053,12.465949438723564,1
8.256734600016575,1.0036066131534143,0.26296094333077247,1.4476637786571773,18135355.880656376,12.466642894142229,1
6.8547906802481755,1.0874827902511537,0.031049081035390152,0.35310726291250605,12627679.402815564,,1
8.329752396712584,1.0259215481002086,0.12411974309690263,0.9054666134175631,18464712.9532715,12.466408126989752,1
8.423298923599551,1.001299733941309,0.22920394860144397,1.171092137660649,18862457.726829678,12.466960514837792,1
7.583397404458736,1.0696667631958263,0.21212060034072835,0.8811602435329595,15375296.935555851,12.464053438649392,1
8.667289786921113,1.0282055331789774,0.23213839254396798,0.8438693671418847,19969898.93677598,12.466995941275506,1
8.04074211483569,1.030336906319084,0.21980635452124764,1.0734180923201029,17226826.48764496,12.465806111445195,1
8.122354783620207,0.9910317749004686,0.1936646674322247,1.2261161493952581,17551796.786917657,12.466567214005066,1
8.39649281431732,0.9845345543775199,0.16926514479155857,1.2918804563932502,18735536.50342841,12.46713446201029,1
8.300788684211101,0.9964941745323422,0.20724048141891283,1.1632088889159187,18322841.513441097,12.466812752546659,1
7.985373093400335,0.9726651108556091,0.08568107570066173,1.2145938623945307,16963930.910537228,12.466558929092399,1
8.173572891468588,1.0444209067064123,0.3657867073300525,1.4748369920058693,17799081.844412405,12.46589829210796,1
8.153959473822997,1.0267259786730036,0.29018958074929274,1.1864805087106536,17705525.92591221,12.466114436014855,1
8.605485121425806,0.9894158645844915,0.1633118146828771,1.1241981314076641,19669534.09496282,12.467401425941997,1
7.745239852196937,1.0244851909024948,0.2613970329000233,1.2685262303092273,16000826.808582317,12.465276175783556,1
7.594163352447495,0.9925948010399176,0.25867145727465024,1.411316126557554,15376465.648080133,12.465479498304255,1
7.6071383434074225,1.0221321715261482,0.3259564400997462,1.3578014963455862,15443770.199718805,12.46501745836603,1
8.311508432494419,0.9706986584822248,0.15872720829247103,1.3931498518902412,18356221.59063582,12.467185123533296,1
7.837463025566038,1.1035863570754183,0.3659468134476642,1.1001700789701143,16421677.832506642,12.464158751610443,1
7.823980911511187,1.0347126366576025,0.2228834392088611,1.0186934897658606,16327719.66085376,,1
7.695791985087907,1.0719751011039198,0.3790375642631539,1.1287503613607042,15826772.268188966,12.464373242092565,1
7.795160350552846,1.059956751998848,0.2833977915202239,1.3352151498833669,16223576.576999845,12.464784288675485,1
8.022892869289874,1.0420614878346168,0.29213039196397106,1.2803085591110523,17158033.148878623,12.46560228790129,1
8.182580524115854,1.0564681117284498,0.41064663629096854,1.4473072713898425,17844338.400883958,12.465745287705703,1
7.923321789856142,1.0768114111963254,0.33332105660393785,1.1002670025575316,16761107.513577774,12.464821350858733,1
7.965527936833677,1.014814617533417,0.3031740833518885,1.4798545475208176,16902909.85905351,12.465923299443652,1
7.810034625036772,1.0576665614822567,0.3985204651761745,1.7156373942183034,16283153.04579588,12.464900966590989,1
8.33673574794411,1.0065383933157914,0.18007833428518277,0.9875182621081389,18484896.06336163,12.466724048502394,1
7.914924997337212,1.138850716572182,0.38741615400242796,1.0496761690387988,16762278.685733141,12.463732023288195,1
8.5494432368319,0.9719443720500831,0.044489931861942146,0.9136759490371551,19408527.169203885,12.467523396770053,1
8.615373043165636,1.0397690215524256,0.21427364190354115,0.8358834029925188,19740956.371474255,12.466743034657506,1
8.522480437988541,1.014899497689209,0.29371413755727355,1.2507250607177962,19310233.2051606,12.466952665398983,1
7.390481710580771,1.0412139805424678,0.3338223811821318,1.3045218492822324,14602298.056430306,12.464125368218962,1
7.781653458383418,1.0386214502276436,0.35580918731634964,1.4294362318120282,16156685.779138919,12.465151833907852,1
8.458182360828543,1.0252394899792936,0.3221363352682953,1.3232425034314916,19029548.036481112,12.466704381636745,1
8.229820965901977,1.030253886684351,0.2759987613740509,1.238676899308106,18033246.523051985,12.466200321508794,1
7.624764000538561,1.1184583485189588,0.3070356861755856,1.055937688654252,15568201.355435843,12.463278987682921,1
8.33087977957084,1.0550005135788565,0.3109735963623402,1.2439537963137264,18485499.39224613,12.466028473074493,1
8.394737269040895,1.0376719689314529,0.31542930626075677,1.2121520543804003,18755977.722286638,12.466410528043454,1
8.122942217515849,0.9799502635931858,0.24970046500045043,1.3092888747683702,17548572.82947452,12.46675150266192,1
8.21620211456537,1.012014825082732,0.1488798473936183,1.0811412443510324,17964767.9544887,12.46641326855279,1
7.742804977447528,1.0419940793685856,0.40261657925225197,1.6195539468745084,16000425.808422603,12.465018775863566,1
7.357989580921,0.9631469028861445,0.10881423488986726,1.169560060029668,14435657.352342706,12.465399513866434,1
7.5802227328933975,0.8749702224979086,-0.14012911001047088,1.2246590150057193,15263426.03781751,12.46726650093174,1
8.179402426313018,1.0116173002853746,0.12601790008777308,1.1885608002788999,17806391.669899125,12.46633942066818,1
8.176542073227406,1.0217004836303392,0.16808670902617948,0.9332381629862865,17799502.1427693,12.46619806956389,1
7.320291691898009,1.2602019454141402,0.5517480549125139,1.249521387660022,14463737.37042978,,1
8.525635169271585,0.9613562961790093,0.1866384016002302,1.247509045834481,19296593.10872292,12.46766064179752,1
7.968325385625223,0.9656499505151023,0.1379261665492737,1.4081387088905961,16889070.034125898,12.466648107535354,1
8.340773112131055,1.0156192276012486,0.20099350523132253,0.8924946258458162,18507360.770070072,12.466606589044714,1
7.812195926255394,1.0063753285042158,0.15137546078698433,1.1566185922313759,16264251.701204972,12.46569112497857,1
8.619645375526144,0.9242857003997225,0.058579415301998526,1.3309137625779481,19700800.672443308,12.468244885350126,1
7.832564679827523,1.0933161581396262,0.411311508179564,1.349224103141598,16395641.73255137,12.464343665882035,1
7.557389805416233,1.0426110234557648,0.38075689014887804,1.3905984506262703,15257089.715009142,12.46455379027533,1
8.137541900117874,1.049990340973013,0.3625402112039566,1.3635620955319432,17648076.16556188,12.465739185694456,1
8.66233983436339,1.0282924044737547,0.20589933390472986,0.8749951531003801,19947458.835276682,12.466978131620088,1
8.617838121480734,0.9854759496358069,0.1638039631219371,1.0763624466761526,19723268.05939347,12.467475142679177,1
7.773944286709743,1.0907562136710331,0.418731716425071,1.269085046656178,16154351.07939885,12.4642486213774,1
8.50207585512558,0.9734637631108154,-0.012518437539077165,0.8607307994717281,19197572.033910997,12.46741568287684,1
8.090001331780451,1.0655349398518974,0.260519630108233,1.1582145435536955,17454461.42115962,12.465353222402035,1
7.644010223199019,1.0748891290926987,0.3535446691005939,1.3815312317886193,15620185.504405987,12.464171436852295,1
7.971875364819333,1.1158199718085615,0.30509064687458387,0.9934197085175005,16985843.575475458,12.464250046896657,1
8.014858811180885,1.028125942512041,0.25031143713661,1.2502789156514522,17116693.71648872,12.465797019443208,1
7.990266678499431,1.0352270190660924,0.2317269299710941,1.1261808256221348,17017354.734676953,12.465625604059401,1
7.547617637092669,1.0264698710689077,0.2457990170721407,1.252771380442832,15209640.071519153,12.4647654096079,1
8.161032581146774,1.0677040580411299,0.2960911884698825,1.1626841070822138,17758275.435520776,12.465484429289377,1
7.8756395036727564,1.0520203655335103,0.3240834712416777,1.2924633661648741,16549791.515622282,12.465128494847301,1
7.420956210884414,1.067760008791456,0.13991211113790553,0.7986610070109688,14735298.401465343,12.463609802085687,1
7.941004834557842,1.1033417041706026,0.27656518878089115,0.9268784432563137,16849809.099622473,12.46438183153453,1
8.851384094397208,0.9772349589779364,0.16046986927982954,1.1584622770710888,20788540.486869704,12.46792046563497,1
8.315871029584715,0.9245869360164619,0.21763647761904792,1.6510959369242615,18352327.093895465,12.467840995113031,1
8.548480206899116,1.042263963935397,0.37572667472754645,1.2562213397058288,19441340.388019867,12.466636285150589,1
7.929475319634038,1.0049329227013133,0.2980108028347499,1.48744038545202,16747454.53577878,12.466006330855738,1
7.125640151284485,1.0739243170868402,0.4379582672682752,1.4434749515266185,13612629.623944776,12.462739769835622,1
8.440040973888262,0.9777714569631418,0.16071610492297658,1.276764812949228,18924261.51702418,12.46729671108137,1
8.4266465367631,0.9462867651783882,0.09425105111029665,1.418257379900587,18849157.741934884,12.467688858517985,1
8.088562630118705,1.0029754705574132,0.32955013417876416,1.3514646387886042,17414437.002514966,12.466364634164997,1
8.008512509277752,1.0140811499070657,0.25918660073821076,1.3856818609450814,17082517.602921378,12.466008064904946,1
8.115684669948406,1.0517417590125349,0.36577299666816304,1.3559519015825652,17555914.329865932,12.4656673304543,1
7.879591047146242,1.0112163746455336,0.2517346975670635,1.3347120396365995,16544042.484136268,12.46578782294459,1
8.470933646767836,0.9572548340845778,0.08688194717565957,1.131335780298337,19050804.98004209,12.467609647195271,1
7.409529502837609,0.9668399582833155,0.1875825351134188,1.4570891798282917,14637047.993690802,12.46547884955384,1
8.587298744436605,0.9015420937819628,0.09027193738400816,1.5891088675074956,19544009.047556292,12.468490179728505,1
8.170755466560472,0.9943927681537519,0.2242625550098735,1.3094089396446789,17760272.219290808,12.466615504101943,1
8.586518770818326,0.9696715944911518,-0.0006286757862379077,0.8440551782647745,19573916.985662762,12.467600236862747,1
7.93043633373101,1.1146424969321354,0.24375285626266402,0.9557439324019752,16812408.39666481,,1
8.578241151545361,0.9694393636265124,0.242161687269863,1.5253479956339886,19536552.63954596,12.467643004555779,1
7.974881994691844,1.0540244601237745,0.3278000175833003,1.4156793680309345,16963262.32094786,12.465313845771687,1
8.578685925371337,0.9560016099265204,0.09223913570189643,1.1854654801836304,19531770.4384437,12.467788468892737,1
7.582979306371793,1.1064034078695566,0.4218623650721786,1.2181424337657196,15394590.860721052,,1
8.380587643974314,1.0013011395566611,0.287445669867949,1.3921845330821956,18674313.65323323,12.466901278073777,1
8.391521516145595,0.981422586926117,0.28474563674443565,1.4479769730330414,18712054.63492217,12.467199353127027,1
7.830871800662753,1.0538424176989483,0.3952008777942394,1.4011109667862058,16366472.265664207,12.465020308229787,1
8.594154875684236,0.9669092098368725,0.0759677904678175,0.9862123126592022,19606906.19444481,12.467665363130994,1
8.008705285871825,1.0811112049516494,0.29940877621805084,0.9398022426557229,17120142.765175156,12.464933488129015,1
7.796486412828051,1.100530220469192,0.3014287980574977,0.9796014116604552,16251975.670583356,12.464079138581596,1
7.701214080419019,1.1105859014344983,0.37805804233505835,1.153829632133375,15870748.093817612,12.463677973499944,1
8.069129383824917,1.01140483688384,0.27679608182458315,1.3864820640887148,17336575.91990944,12.466177642992472,1
8.160078981833061,0.9824311886606084,0.29387860185233383,1.538382370002907,17708367.224558525,12.466791041627223,1
8.137753039515637,1.0572900914766068,0.35091846978776975,1.253991277180229,17653009.447565548,12.465620653905017,1
8.271000009460304,1.0699558402718892,0.35270986928124287,1.180787498320349,18233228.43555412,12.465696861918202,1
8.390005807270422,1.0008400977417304,0.28393490555191236,1.4620685153460746,18715476.84546913,12.466921865668805,1
8.576172124839086,0.978660687185368,0.17582540909340094,1.2760633897070965,19531957.549271382,12.467502349888605,1
7.616711487050818,1.122491612570816,0.3337601460578567,0.9867560372585813,15538397.196389895,12.463197097747456,1
8.793843206048068,0.9230107222158142,0.06866725706702315,1.3230847325625845,20495368.74928751,12.468490914789736,1
7.94948786479093,1.056918504543383,0.23068550728806472,1.066709659638736,16858856.564380005,12.465177450497338,1
8.134644007344622,1.0507465556213036,0.3338187262351499,1.2708065186663378,17636131.196207844,12.465712478272435,1
8.439937347290515,0.949919976644966,0.03691026540392748,1.1869357370359808,18909728.705929134,12.467648585033066,1
8.257038227770716,1.0249791799277848,0.19254385398004284,1.1722847556709466,18148035.81872436,12.466305088193804,1
7.195862720308771,1.0475511455341984,0.06451521248036092,0.5653444228855267,13861598.97104602,12.463326810072914,1
7.617818553818932,1.0885241027863488,0.33096835985362355,1.2045137308879523,15523130.701579506,12.46383972062739,1
7.97635686644501,1.0063389112570358,0.17525729625795908,1.155606540748865,16943673.996789534,12.466042821275149,1
8.456389901222522,0.9957883421514228,0.06420305033727812,0.8093289425161552,19005996.946912177,12.467053001061192,1
8.55741318460361,0.977876366917445,-0.001306052016998869,0.817394746626904,19447300.12247742,12.467445572178338,1
7.742811953260908,1.0823978128691263,0.3796566300039384,1.2725124005271091,16022954.827805843,12.464301619521775,1
7.904586596574534,1.0231044617215976,0.3079807275832544,1.404830369966084,16653806.994021524,12.465665974814565,1
8.597844471022759,0.9965886898672068,0.25359875066091575,1.3194909849976364,19638810.985016286,12.46731456549313,1
7.672371853704822,1.0666919567363822,0.314665588979097,1.328993326200135,15729458.306636335,12.464376134902418,1
8.201780487327392,0.9304018729252219,0.22775840307450265,1.7821271268438972,17861142.330067426,12.46758709082026,1
8.727717675693476,0.9883908707928954,0.033965556419915145,0.7817392700646058,20224402.349117693,12.467573110379059,1
7.75827650553639,1.0687445639934885,0.3079732569707301,1.2453821822396964,16078096.11318521,12.46455149254727,1
7.504303362649786,1.1251112728359816,0.3193198015574081,1.0775763366601447,15094367.99973837,12.46280268466768,1
8.423781170532699,0.9691217665509968,0.16655734374037187,1.3232606531702968,18847966.483559005,12.46739252410995,1
7.772705356853799,1.0753567404409095,0.41692330864441185,1.3044922055220178,16140557.532181416,12.464519349747647,1
8.050420516782706,1.0500364033076333,0.38397641896714824,1.3274384788832752,17278395.205630604,12.465565757426925,1
8.008799464604445,1.0630791380801454,0.2689311611666692,1.232911175915703,17110402.62781526,12.465217027142792,1
8.267483624408051,0.9346725863289848,0.18364187237493684,1.5577033819128472,18146891.74611303,12.46762204028423,1
7.195680241367232,1.0298588278190581,0.21884416364510215,0.9251513599411774,13851275.64836592,12.463755943038416,1
8.408663969801678,0.9757036751599019,0.3238270049029601,1.664026191424865,18784617.0820638,12.467314952392947,1
7.71373558804287,1.0645986673054963,0.37706418507678036,1.4208890373920449,15895124.258237375,12.464544538590983,1
7.965994490577156,1.0826006648885427,0.34487083702086985,1.0216436131235467,16942128.804271948,12.464828831088898,1
7.651822938691035,1.063358022396849,0.20607165308451728,1.019962741678012,15645048.718982922,12.464340956298177,1
8.145143781270809,1.074917868428131,0.26381739871727966,0.9145981337535858,17694409.5275098,12.465325644608342,1
8.43524330005703,1.0192494968365673,0.3617884838643344,1.4137460916649944,18924751.83247093,12.466761069352344,1
8.167186485245827,1.054105751381879,0.3066852293255062,1.237704180465073,17777052.619867012,12.465716103146482,1
8.323602431191151,1.0170072109670993,0.22767441605582223,1.0566352081040469,18433090.807317216,12.466560670382455,1
8.047331269339303,1.0311209324729533,0.15068707712112137,0.8448485223344835,17255039.221332714,12.465787638812149,1
7.706755175267706,1.0737041827457243,0.30024930461136706,1.1413203151347835,15872010.748837559,12.464334215568108,1
7.72548023326469,1.0669272849494007,0.2838949086727487,1.3270219322240253,15943959.48900233,12.464490257952914,1
7.834553444508366,1.0514861727336648,0.4206703535823618,1.4187610750703454,16380290.884254562,12.465078736368513,1
8.339732727846517,0.9792383149825091,0.3275969491051874,1.485348878928563,18483786.45530387,12.467156925198442,1
8.266242562412087,0.9909412392829684,0.20556058969767854,1.3060404366887681,18169916.460982546,12.466830281966496,1
8.110496252085762,0.974865742581128,0.23196936373381685,1.455471269783776,17493003.513667367,12.466797457725605,1
7.519042258742608,1.1501600921970707,0.43018158197616885,1.2346613345182558,15167354.23484786,12.4624072545214,1
8.173607801661506,0.9683213112691171,0.196870439110073,1.4840368554629917,17759079.14573146,12.466995201178895,1
